일자,개인,외국인,기관계,금융투자,보험,투신,은행,기타금융,연기금등,"국가,지자체",기타법인,사모펀드
2017-11-16,-681661.0,589156.0,-50092.0,237932.0,83010.0,-586631.0,-266883.0,-54274.0,667200.0,212934.0,-45075.0,-29724.0
2017-11-17,-683079.0,594710.0,-54493.0,236903.0,82541.0,-586693.0,-266845.0,-54339.0,667343.0,209499.0,-44745.0,-29245.0
2017-11-20,-682180.0,596850.0,-57888.0,235855.0,82792.0,-586885.0,-266824.0,-54352.0,668046.0,206333.0,-44400.0,-29196.0
2017-11-21,-687264.0,600782.0,-56906.0,237592.0,82878.0,-586689.0,-266841.0,-54340.0,668267.0,204884.0,-44215.0,-29001.0
2017-11-22,-688083.0,601205.0,-56674.0,238451.0,83016.0,-585321.0,-267044.0,-54345.0,668700.0,202252.0,-44025.0,-28727.0
2017-11-23,-688106.0,600443.0,-56255.0,238878.0,83127.0,-585223.0,-267030.0,-54412.0,669785.0,200829.0,-43664.0,-28554.0
2017-11-24,-689164.0,599344.0,-54482.0,239315.0,83167.0,-584737.0,-267012.0,-54426.0,670305.0,201180.0,-43274.0,-28621.0
2017-11-27,-684631.0,594812.0,-54951.0,239532.0,83323.0,-584552.0,-267043.0,-54446.0,670032.0,200206.0,-42803.0,-28352.0
2017-11-28,-688397.0,593202.0,-52915.0,240490.0,83446.0,-583936.0,-266953.0,-54443.0,669920.0,200357.0,-39435.0,-28147.0
2017-11-29,-689202.0,591600.0,-50890.0,241391.0,83436.0,-583699.0,-266915.0,-54464.0,670255.0,200881.0,-39033.0,-28129.0
2017-11-30,-687270.0,585601.0,-47185.0,244651.0,83871.0,-583414.0,-266919.0,-54538.0,670720.0,200562.0,-38671.0,-28471.0
2017-12-01,-685866.0,583657.0,-46288.0,244958.0,84136.0,-582899.0,-266857.0,-54407.0,670842.0,200072.0,-39034.0,-28488.0
2017-12-04,-688447.0,585161.0,-45407.0,245730.0,84266.0,-582752.0,-266847.0,-54422.0,671211.0,199208.0,-38806.0,-28158.0
2017-12-05,-691922.0,585492.0,-42476.0,246761.0,84458.0,-582305.0,-266790.0,-54453.0,671593.0,199530.0,-38581.0,-27629.0
2017-12-06,-689408.0,582105.0,-42106.0,248410.0,84488.0,-582466.0,-266804.0,-54472.0,671771.0,199006.0,-38084.0,-28395.0
2017-12-07,-689855.0,578695.0,-37191.0,253111.0,84560.0,-582506.0,-266799.0,-54553.0,671867.0,199608.0,-39167.0,-28835.0
2017-12-08,-689468.0,577676.0,-36791.0,254373.0,84560.0,-582324.0,-266778.0,-54602.0,671684.0,198532.0,-38914.0,-28591.0
2017-12-11,-690384.0,576022.0,-34486.0,255782.0,84963.0,-581854.0,-266949.0,-54477.0,671426.0,198817.0,-38643.0,-28550.0
2017-12-12,-688909.0,573635.0,-33863.0,256529.0,85069.0,-581603.0,-266889.0,-54342.0,671476.0,198135.0,-38297.0,-28597.0
2017-12-13,-694028.0,571587.0,-26916.0,261051.0,85190.0,-581141.0,-266575.0,-54372.0,671966.0,199067.0,-38071.0,-28462.0
2017-12-14,-697809.0,575401.0,-27064.0,259421.0,85494.0,-580958.0,-266354.0,-54306.0,672747.0,198429.0,-37992.0,-27899.0
2017-12-15,-700379.0,573380.0,-22847.0,262372.0,85813.0,-581379.0,-266443.0,-54313.0,672986.0,199509.0,-37619.0,-27754.0
2017-12-18,-701673.0,571732.0,-20194.0,265016.0,85765.0,-581302.0,-266795.0,-54302.0,672888.0,199795.0,-37303.0,-27621.0
2017-12-19,-705245.0,572372.0,-17349.0,267561.0,85759.0,-580987.0,-267376.0,-54311.0,673060.0,200090.0,-37216.0,-27508.0
2017-12-20,-708925.0,569305.0,-11175.0,273415.0,85386.0,-581034.0,-267664.0,-54320.0,673381.0,200964.0,-36635.0,-27664.0
2017-12-21,-709008.0,566025.0,-8063.0,277014.0,85087.0,-580879.0,-267931.0,-54251.0,673842.0,200867.0,-36389.0,-28172.0
2017-12-22,-717499.0,567354.0,-4181.0,279611.0,85589.0,-580359.0,-268031.0,-54245.0,673879.0,201543.0,-33093.0,-28529.0
2017-12-26,-726443.0,567600.0,4544.0,286368.0,85937.0,-578864.0,-268175.0,-54277.0,673824.0,201996.0,-33033.0,-28626.0
2017-12-27,-721785.0,566444.0,791.0,285193.0,86099.0,-578359.0,-268278.0,-54240.0,673602.0,199321.0,-32846.0,-28907.0
2017-12-28,-723913.0,568236.0,1097.0,284795.0,86456.0,-578165.0,-268352.0,-54261.0,673573.0,199348.0,-32822.0,-28655.0
2018-01-02,-724180.0,570893.0,-1665.0,282948.0,86605.0,-578505.0,-268416.0,-54189.0,673665.0,198930.0,-32427.0,-29060.0
2018-01-03,-724421.0,574899.0,-5645.0,278319.0,86876.0,-578034.0,-268348.0,-54210.0,673866.0,198713.0,-32198.0,-29185.0
2018-01-04,-723979.0,578294.0,-9489.0,274702.0,86939.0,-577838.0,-268409.0,-54154.0,673733.0,198413.0,-32155.0,-29233.0
2018-01-05,-727683.0,580759.0,-8468.0,273514.0,87414.0,-577318.0,-268357.0,-54161.0,674245.0,198893.0,-31930.0,-29057.0
2018-01-08,-731194.0,584670.0,-9341.0,272674.0,87459.0,-577799.0,-268382.0,-54250.0,674128.0,198823.0,-31454.0,-28351.0
2018-01-09,-733799.0,585106.0,-7220.0,273860.0,87386.0,-578137.0,-268349.0,-54233.0,674615.0,199254.0,-31408.0,-27974.0
2018-01-10,-732497.0,582303.0,-6227.0,275238.0,86870.0,-578111.0,-268390.0,-54070.0,674392.0,199519.0,-30916.0,-28034.0
2018-01-11,-729328.0,584045.0,-11674.0,272132.0,87419.0,-578674.0,-268499.0,-55106.0,673760.0,198992.0,-30394.0,-28055.0
2018-01-12,-730199.0,582867.0,-10031.0,273091.0,87280.0,-578209.0,-268573.0,-55156.0,673935.0,199201.0,-29991.0,-27957.0
2018-01-15,-730897.0,583110.0,-9886.0,273157.0,87292.0,-577908.0,-268599.0,-55027.0,673201.0,199419.0,-29683.0,-27780.0
2018-01-16,-733674.0,585908.0,-10134.0,273115.0,87393.0,-577947.0,-268723.0,-54982.0,672846.0,199012.0,-29426.0,-27208.0
2018-01-17,-731941.0,586565.0,-13016.0,272560.0,87215.0,-578645.0,-268790.0,-54972.0,672804.0,198902.0,-28957.0,-28447.0
2018-01-18,-731026.0,587498.0,-15250.0,271235.0,87147.0,-578382.0,-268729.0,-54953.0,672548.0,198427.0,-28588.0,-28899.0
2018-01-19,-731117.0,586690.0,-14836.0,270874.0,87175.0,-577990.0,-268720.0,-54972.0,672464.0,199037.0,-28098.0,-29059.0
2018-01-22,-728646.0,584925.0,-15571.0,269750.0,87104.0,-577154.0,-268859.0,-54956.0,672971.0,198654.0,-28073.0,-29434.0
2018-01-23,-734571.0,587087.0,-12166.0,272314.0,87240.0,-576782.0,-268784.0,-54893.0,672200.0,199311.0,-27713.0,-29127.0
2018-01-24,-737384.0,586945.0,-9723.0,275908.0,86936.0,-576589.0,-268865.0,-54949.0,671494.0,199760.0,-27183.0,-29773.0
2018-01-25,-744538.0,590717.0,-6724.0,279146.0,86984.0,-577474.0,-268897.0,-54961.0,671442.0,200259.0,-26782.0,-29577.0
2018-01-26,-748390.0,592548.0,-5556.0,280978.0,88203.0,-578600.0,-269100.0,-55017.0,671321.0,200123.0,-25906.0,-29816.0
2018-01-29,-755506.0,595794.0,-1942.0,282185.0,89687.0,-578251.0,-269061.0,-55090.0,671817.0,199897.0,-25630.0,-29481.0
2018-01-30,-752973.0,594620.0,-3374.0,281356.0,89686.0,-577492.0,-269082.0,-55147.0,671860.0,199388.0,-25509.0,-30298.0
2018-01-31,-745033.0,587990.0,-5218.0,280705.0,89877.0,-576995.0,-269104.0,-55171.0,669773.0,199918.0,-24964.0,-30576.0
2018-02-01,-742863.0,585272.0,-4925.0,281637.0,90106.0,-577117.0,-269067.0,-55152.0,669530.0,199440.0,-24706.0,-30658.0
2018-02-02,-735490.0,580544.0,-7734.0,280439.0,90179.0,-576732.0,-269109.0,-55193.0,668571.0,198686.0,-24630.0,-30931.0
2018-02-05,-730535.0,575990.0,-8152.0,279508.0,90767.0,-575542.0,-269176.0,-55221.0,667242.0,198535.0,-24613.0,-30620.0
2018-02-06,-728971.0,573178.0,-7074.0,277332.0,91392.0,-574268.0,-269176.0,-55138.0,667804.0,199069.0,-24447.0,-30446.0
2018-02-07,-719708.0,571217.0,-14469.0,270191.0,91734.0,-573715.0,-269207.0,-55191.0,667490.0,198574.0,-24402.0,-30701.0
2018-02-08,-717272.0,572101.0,-17951.0,264032.0,92042.0,-571622.0,-269261.0,-55182.0,667896.0,198696.0,-24264.0,-30909.0
2018-02-09,-714512.0,568931.0,-17748.0,261853.0,92122.0,-570443.0,-269664.0,-55183.0,668617.0,199413.0,-24077.0,-30821.0
2018-02-12,-713541.0,568130.0,-17922.0,259063.0,92534.0,-569356.0,-269648.0,-55199.0,668051.0,200629.0,-24084.0,-30355.0
2018-02-13,-715201.0,571445.0,-19780.0,256799.0,92673.0,-568870.0,-269690.0,-55217.0,667355.0,200429.0,-23862.0,-29618.0
2018-02-14,-717254.0,572512.0,-18671.0,257340.0,92741.0,-569134.0,-269654.0,-55212.0,666631.0,201165.0,-23953.0,-28908.0
2018-02-19,-717984.0,572797.0,-18326.0,258154.0,92554.0,-569057.0,-269576.0,-55261.0,666142.0,200977.0,-23833.0,-28617.0
2018-02-20,-715435.0,573087.0,-21303.0,256583.0,92189.0,-569078.0,-269623.0,-55365.0,666216.0,200446.0,-23695.0,-29027.0
2018-02-21,-715362.0,572095.0,-20160.0,256156.0,92271.0,-569192.0,-269570.0,-55346.0,667919.0,200536.0,-23896.0,-29291.0
2018-02-22,-713367.0,571120.0,-21234.0,254733.0,92176.0,-569299.0,-269582.0,-55341.0,668202.0,200762.0,-23842.0,-29241.0
2018-02-23,-718597.0,572696.0,-17468.0,257306.0,92278.0,-569067.0,-269554.0,-55375.0,668362.0,201154.0,-23934.0,-28929.0
2018-02-26,-719969.0,570883.0,-13950.0,260042.0,92475.0,-568978.0,-269583.0,-55376.0,668463.0,201385.0,-24255.0,-28737.0
2018-02-27,-721863.0,570940.0,-11906.0,260922.0,92763.0,-568684.0,-269654.0,-55379.0,669137.0,201179.0,-24449.0,-28550.0
2018-02-28,-720789.0,572379.0,-14551.0,258626.0,93193.0,-568368.0,-269676.0,-55388.0,669504.0,200393.0,-24316.0,-29195.0
2018-03-02,-715445.0,570052.0,-17282.0,255613.0,93652.0,-568508.0,-269613.0,-55390.0,669511.0,200524.0,-24601.0,-29432.0
2018-03-05,-712241.0,569150.0,-19417.0,253931.0,93727.0,-568469.0,-269579.0,-55427.0,669688.0,200536.0,-24780.0,-30187.0
2018-03-06,-713954.0,569284.0,-17810.0,253635.0,93834.0,-568292.0,-269473.0,-55402.0,669653.0,201109.0,-24805.0,-29237.0
2018-03-07,-710370.0,566710.0,-18846.0,252594.0,94001.0,-568821.0,-269403.0,-55379.0,670262.0,200597.0,-24759.0,-29061.0
2018-03-08,-714634.0,564956.0,-12898.0,257408.0,94790.0,-569639.0,-269437.0,-55376.0,670898.0,200806.0,-24701.0,-28713.0
2018-03-09,-719534.0,566916.0,-9983.0,258433.0,94826.0,-568692.0,-269259.0,-55440.0,670887.0,201706.0,-24705.0,-28809.0
2018-03-12,-722451.0,568851.0,-8975.0,258552.0,94574.0,-567884.0,-269135.0,-55422.0,670905.0,202096.0,-24734.0,-29028.0
2018-03-13,-725554.0,574774.0,-11624.0,256658.0,94302.0,-568544.0,-269125.0,-55435.0,671290.0,201725.0,-24798.0,-28863.0
2018-03-14,-722714.0,573502.0,-13053.0,255563.0,93778.0,-569105.0,-269193.0,-55433.0,671360.0,202596.0,-24914.0,-28987.0
2018-03-15,-722520.0,573103.0,-12757.0,255190.0,93535.0,-569596.0,-269065.0,-55442.0,672009.0,203013.0,-24984.0,-28770.0
2018-03-16,-722508.0,574767.0,-13353.0,254829.0,93517.0,-569593.0,-268972.0,-55444.0,672231.0,202613.0,-26037.0,-28902.0
2018-03-19,-721026.0,573922.0,-13883.0,254807.0,93451.0,-569904.0,-268961.0,-55419.0,672369.0,202392.0,-26156.0,-28986.0
2018-03-20,-720964.0,572691.0,-12837.0,255980.0,93393.0,-570412.0,-268802.0,-55423.0,672504.0,202868.0,-26031.0,-29312.0
2018-03-21,-721601.0,572009.0,-11537.0,257257.0,93266.0,-570553.0,-268832.0,-55409.0,672638.0,203336.0,-26037.0,-29608.0
2018-03-22,-724587.0,574127.0,-10717.0,258818.0,92983.0,-570568.0,-268788.0,-55424.0,673053.0,202604.0,-25953.0,-29762.0
2018-03-23,-717070.0,572795.0,-17154.0,255117.0,92967.0,-570851.0,-268773.0,-55502.0,672974.0,201237.0,-25717.0,-30689.0
2018-03-26,-716551.0,571778.0,-16690.0,254845.0,93281.0,-570957.0,-268827.0,-55513.0,672990.0,201737.0,-25692.0,-30611.0
2018-03-27,-717448.0,571871.0,-15928.0,255339.0,93427.0,-571059.0,-268766.0,-55470.0,673062.0,201767.0,-25700.0,-30596.0
2018-03-28,-714682.0,569357.0,-16258.0,254004.0,93340.0,-570317.0,-268491.0,-55522.0,673535.0,201741.0,-25673.0,-30916.0
2018-03-29,-708904.0,566657.0,-15920.0,253983.0,93156.0,-569881.0,-268472.0,-55509.0,672969.0,202345.0,-29085.0,-30878.0
2018-03-30,-710057.0,564974.0,-12954.0,255833.0,93181.0,-569620.0,-268491.0,-55547.0,673252.0,202460.0,-29180.0,-30389.0
2018-04-02,-709319.0,564718.0,-13170.0,256041.0,93004.0,-569531.0,-268522.0,-55535.0,672937.0,202302.0,-29432.0,-30234.0
2018-04-03,-708030.0,563669.0,-13334.0,256280.0,93036.0,-569301.0,-268531.0,-55580.0,672567.0,201945.0,-29492.0,-30119.0
2018-04-04,-702745.0,561700.0,-16823.0,253551.0,92900.0,-569052.0,-268539.0,-55591.0,672603.0,201002.0,-29299.0,-30066.0
2018-04-05,-705480.0,563152.0,-15621.0,253453.0,92963.0,-568758.0,-268471.0,-55531.0,672951.0,201462.0,-29241.0,-30061.0
2018-04-06,-703191.0,560788.0,-15427.0,254194.0,92882.0,-568941.0,-268440.0,-55567.0,672657.0,202026.0,-29332.0,-30607.0
2018-04-09,-703748.0,560237.0,-14287.0,254959.0,92804.0,-569022.0,-268455.0,-55564.0,672796.0,202374.0,-29349.0,-30548.0
2018-04-10,-703422.0,559054.0,-13179.0,255252.0,92967.0,-568834.0,-268437.0,-55607.0,673067.0,202268.0,-29577.0,-30227.0
2018-04-11,-701442.0,563698.0,-14159.0,253517.0,92958.0,-568576.0,-268449.0,-55561.0,674181.0,201728.0,-35217.0,-30329.0
2018-04-12,-702172.0,566021.0,-15677.0,251283.0,93063.0,-568481.0,-268352.0,-55584.0,674610.0,201664.0,-35313.0,-30254.0
2018-04-13,-702207.0,566549.0,-16146.0,249299.0,93283.0,-568290.0,-268331.0,-55556.0,675002.0,202321.0,-35350.0,-30251.0
2018-04-16,-701550.0,566178.0,-16254.0,249624.0,93080.0,-568126.0,-268314.0,-55498.0,674876.0,202234.0,-35533.0,-30507.0
2018-04-17,-699330.0,563412.0,-15768.0,250174.0,92870.0,-568396.0,-268329.0,-55513.0,675115.0,202308.0,-35480.0,-30373.0
2018-04-18,-703212.0,566922.0,-15244.0,250961.0,93138.0,-568767.0,-268324.0,-55551.0,674926.0,201849.0,-35561.0,-29850.0
2018-04-19,-702567.0,568737.0,-17649.0,249904.0,93252.0,-569294.0,-268305.0,-55668.0,674864.0,201534.0,-35615.0,-30309.0
2018-04-20,-699145.0,563827.0,-16038.0,251153.0,93271.0,-569427.0,-268363.0,-55697.0,675176.0,202318.0,-35765.0,-30841.0
2018-04-23,-696002.0,560895.0,-15946.0,251487.0,93268.0,-569086.0,-268417.0,-55735.0,675412.0,201857.0,-36054.0,-31103.0
2018-04-24,-693295.0,556506.0,-14263.0,252738.0,93482.0,-569120.0,-268406.0,-55750.0,676005.0,201416.0,-36057.0,-30999.0
2018-04-25,-687158.0,548850.0,-14194.0,252096.0,93625.0,-568714.0,-268437.0,-55776.0,676995.0,201119.0,-34645.0,-31472.0
2018-04-26,-687144.0,550572.0,-15848.0,251111.0,93875.0,-569286.0,-268475.0,-55822.0,677132.0,201116.0,-34714.0,-31867.0
2018-04-27,-684568.0,552171.0,-19964.0,249576.0,93408.0,-570680.0,-268537.0,-55871.0,677635.0,200759.0,-34785.0,-32619.0
2018-04-30,-686459.0,554601.0,-20076.0,249200.0,93298.0,-570320.0,-268607.0,-55894.0,677601.0,200676.0,-35213.0,-32393.0
2018-05-02,-683669.0,552934.0,-21278.0,248561.0,93133.0,-570429.0,-268673.0,-55908.0,677770.0,200724.0,-35170.0,-32818.0
2018-05-03,-681073.0,549702.0,-21090.0,248647.0,93047.0,-570300.0,-268711.0,-55933.0,677819.0,200878.0,-34716.0,-32899.0
2018-05-04,-673434.0,549476.0,-28345.0,244603.0,92632.0,-572282.0,-268824.0,-55935.0,677983.0,200951.0,-34875.0,-33835.0
2018-05-08,-672419.0,549154.0,-29597.0,244679.0,92532.0,-573266.0,-268839.0,-55880.0,678342.0,201030.0,-34304.0,-34559.0
2018-05-09,-672832.0,546870.0,-27189.0,246540.0,92681.0,-573370.0,-268872.0,-55883.0,678778.0,201194.0,-33997.0,-34620.0
2018-05-10,-673561.0,546470.0,-26383.0,247942.0,92794.0,-574043.0,-268921.0,-55874.0,679123.0,201022.0,-33665.0,-34789.0
2018-05-11,-677741.0,548465.0,-24528.0,248762.0,92988.0,-574382.0,-268865.0,-55878.0,679700.0,201907.0,-33331.0,-35125.0
2018-05-14,-678752.0,547510.0,-22836.0,250689.0,92983.0,-574085.0,-268960.0,-55878.0,679827.0,201576.0,-33065.0,-35353.0
2018-05-15,-674803.0,545109.0,-24805.0,249589.0,92874.0,-574082.0,-269068.0,-55919.0,679851.0,201091.0,-32663.0,-35503.0
2018-05-16,-676553.0,545219.0,-22320.0,250347.0,92990.0,-574426.0,-269129.0,-56014.0,681403.0,201700.0,-33510.0,-35552.0
2018-05-17,-675098.0,542511.0,-21263.0,251331.0,92922.0,-574373.0,-269212.0,-56068.0,681764.0,201914.0,-33327.0,-35900.0
2018-05-18,-676638.0,542126.0,-19750.0,252010.0,92924.0,-574093.0,-269270.0,-56104.0,682102.0,202022.0,-32913.0,-35704.0
2018-05-21,-676570.0,541365.0,-19418.0,252462.0,92891.0,-573792.0,-269416.0,-56051.0,682556.0,201942.0,-32553.0,-36372.0
2018-05-23,-677282.0,544119.0,-22039.0,249653.0,92646.0,-573539.0,-269519.0,-56117.0,683044.0,201571.0,-31957.0,-36141.0
2018-05-24,-676432.0,544450.0,-24096.0,248753.0,92641.0,-573925.0,-269517.0,-56123.0,683010.0,201375.0,-31079.0,-36672.0
2018-05-25,-681241.0,547789.0,-22890.0,248279.0,92808.0,-573813.0,-269350.0,-56206.0,684180.0,201302.0,-30786.0,-36452.0
2018-05-28,-678593.0,546179.0,-24274.0,247761.0,92847.0,-573916.0,-269456.0,-56252.0,683958.0,201456.0,-30432.0,-37033.0
2018-05-29,-675479.0,543895.0,-25478.0,246969.0,92901.0,-574465.0,-269679.0,-56153.0,684660.0,201032.0,-30048.0,-37103.0
2018-05-30,-665328.0,536991.0,-29547.0,243532.0,93482.0,-574897.0,-269642.0,-56071.0,684565.0,200490.0,-29273.0,-37365.0
2018-05-31,-662916.0,546491.0,-41930.0,242498.0,80686.0,-575070.0,-269581.0,-56007.0,685103.0,200823.0,-28809.0,-36742.0
2018-06-01,-664230.0,548899.0,-43164.0,240814.0,80578.0,-574407.0,-269529.0,-56048.0,685135.0,200666.0,-28649.0,-36733.0
2018-06-04,-665141.0,549059.0,-42617.0,240331.0,80670.0,-573909.0,-269536.0,-55937.0,685253.0,200628.0,-28462.0,-36477.0
2018-06-05,-664222.0,548970.0,-43567.0,239020.0,80821.0,-573609.0,-269518.0,-55923.0,685545.0,200154.0,-28346.0,-36419.0
2018-06-07,-667382.0,550370.0,-41845.0,239805.0,80893.0,-573465.0,-269508.0,-55897.0,685493.0,200894.0,-28288.0,-36424.0
2018-06-08,-662368.0,551663.0,-48461.0,235637.0,80690.0,-574276.0,-269499.0,-55862.0,685540.0,199886.0,-27991.0,-36939.0
2018-06-11,-664943.0,551555.0,-45646.0,236902.0,80666.0,-574168.0,-269694.0,-55867.0,685224.0,201531.0,-28125.0,-36601.0
2018-06-12,-665036.0,550295.0,-44388.0,238937.0,80210.0,-574406.0,-269705.0,-55879.0,684887.0,201578.0,-28067.0,-36369.0
2018-06-14,-660016.0,545529.0,-44925.0,241587.0,80213.0,-574997.0,-269645.0,-55874.0,684058.0,200758.0,-27848.0,-37386.0
2018-06-15,-657346.0,540036.0,-42167.0,243561.0,80092.0,-575362.0,-269636.0,-55851.0,684111.0,202070.0,-27777.0,-37514.0
2018-06-18,-658469.0,536841.0,-37875.0,248701.0,80201.0,-575383.0,-269757.0,-55872.0,683970.0,202245.0,-27740.0,-38341.0
2018-06-19,-657063.0,534688.0,-37557.0,250560.0,79906.0,-575379.0,-269909.0,-55950.0,683667.0,201960.0,-27314.0,-38770.0
2018-06-20,-658241.0,535832.0,-37731.0,250038.0,80222.0,-575254.0,-270024.0,-55682.0,683501.0,201490.0,-27097.0,-38380.0
2018-06-21,-654134.0,534539.0,-40767.0,247629.0,80160.0,-575570.0,-270132.0,-55626.0,683654.0,201300.0,-26885.0,-38538.0
2018-06-22,-654222.0,534595.0,-41013.0,247591.0,80432.0,-575589.0,-270028.0,-55622.0,683351.0,200516.0,-26611.0,-38020.0
2018-06-25,-654135.0,533484.0,-40012.0,248421.0,80531.0,-575784.0,-269990.0,-55594.0,683450.0,199836.0,-26600.0,-37237.0
2018-06-26,-652967.0,530257.0,-37334.0,251884.0,80510.0,-575827.0,-269981.0,-55571.0,683409.0,198681.0,-27210.0,-36794.0
2018-06-27,-652165.0,531836.0,-39994.0,250443.0,80754.0,-575886.0,-270018.0,-55545.0,683029.0,197862.0,-26940.0,-36987.0
2018-06-28,-651036.0,528956.0,-38586.0,251463.0,80767.0,-575856.0,-270066.0,-55538.0,682796.0,198480.0,-26589.0,-36988.0
2018-06-29,-651589.0,530622.0,-39983.0,248818.0,80934.0,-575027.0,-270049.0,-55526.0,683061.0,197880.0,-26291.0,-36432.0
2018-07-02,-649162.0,531776.0,-43992.0,247059.0,80612.0,-575299.0,-270163.0,-55579.0,682549.0,197537.0,-25865.0,-37063.0
2018-07-03,-649629.0,533789.0,-45786.0,247093.0,80714.0,-575482.0,-270360.0,-55744.0,681166.0,197796.0,-25622.0,-37323.0
2018-07-04,-648337.0,533790.0,-47321.0,246597.0,80688.0,-575431.0,-270379.0,-55800.0,680519.0,197747.0,-25389.0,-37613.0
2018-07-05,-648019.0,532838.0,-46866.0,247412.0,80656.0,-575816.0,-270417.0,-55868.0,680118.0,197997.0,-25216.0,-37298.0
2018-07-06,-649048.0,529027.0,-42277.0,249870.0,80734.0,-575258.0,-270329.0,-55903.0,680431.0,198334.0,-24956.0,-36508.0
2018-07-09,-649800.0,528435.0,-41055.0,252307.0,80599.0,-575528.0,-270305.0,-55913.0,680067.0,197813.0,-24832.0,-36446.0
2018-07-10,-649607.0,528752.0,-42212.0,251986.0,81008.0,-575299.0,-270291.0,-55915.0,680162.0,195888.0,-24197.0,-36103.0
2018-07-11,-648257.0,530767.0,-43463.0,251277.0,81031.0,-575124.0,-270266.0,-55921.0,680243.0,194798.0,-26314.0,-35854.0
2018-07-12,-647377.0,530590.0,-44320.0,250794.0,81180.0,-574875.0,-270238.0,-55949.0,679686.0,194657.0,-26157.0,-35928.0
2018-07-13,-648751.0,532838.0,-45260.0,250160.0,81084.0,-575007.0,-270298.0,-55916.0,679174.0,194909.0,-26081.0,-35721.0
2018-07-16,-645868.0,532382.0,-47916.0,249019.0,80886.0,-575129.0,-270341.0,-55886.0,678540.0,194913.0,-25856.0,-36272.0
2018-07-17,-644526.0,531492.0,-47395.0,249298.0,80900.0,-575109.0,-270415.0,-55916.0,678285.0,195169.0,-26832.0,-35961.0
2018-07-18,-642889.0,532406.0,-50033.0,247866.0,80753.0,-575286.0,-270404.0,-55920.0,678087.0,194698.0,-26756.0,-36179.0
2018-07-19,-643209.0,532924.0,-50220.0,247849.0,80803.0,-575163.0,-270408.0,-55945.0,677663.0,194590.0,-26772.0,-35961.0
2018-07-20,-642683.0,531711.0,-49571.0,249369.0,80821.0,-575599.0,-270423.0,-55954.0,677136.0,194789.0,-26736.0,-36061.0
2018-07-23,-644100.0,531398.0,-47241.0,254140.0,80581.0,-575985.0,-270488.0,-55984.0,676299.0,194815.0,-27323.0,-36968.0
2018-07-24,-647143.0,532032.0,-44844.0,256346.0,80647.0,-575796.0,-270488.0,-55999.0,676083.0,194786.0,-27309.0,-36772.0
2018-07-25,-648425.0,530537.0,-42060.0,258336.0,80938.0,-575226.0,-270377.0,-56001.0,676027.0,195213.0,-27324.0,-37321.0
2018-07-26,-650130.0,531822.0,-41657.0,258419.0,80807.0,-575071.0,-270363.0,-56001.0,675595.0,195571.0,-27299.0,-36967.0
2018-07-27,-650974.0,533454.0,-42455.0,258447.0,80869.0,-575094.0,-270363.0,-56023.0,675063.0,195835.0,-27282.0,-37544.0
2018-07-30,-650943.0,535068.0,-44456.0,256584.0,80774.0,-575031.0,-270385.0,-56025.0,675129.0,195545.0,-26934.0,-37401.0
2018-07-31,-651260.0,534357.0,-43658.0,257126.0,80638.0,-574699.0,-270378.0,-56012.0,674927.0,195618.0,-26666.0,-37234.0
2018-08-01,-651911.0,536071.0,-45074.0,255985.0,80828.0,-574510.0,-270377.0,-56018.0,674481.0,195294.0,-26324.0,-37113.0
2018-08-02,-648172.0,535592.0,-48824.0,254340.0,80631.0,-574781.0,-270334.0,-55991.0,674013.0,194184.0,-25823.0,-37241.0
2018-08-03,-649058.0,537031.0,-49627.0,253484.0,80685.0,-574761.0,-270327.0,-55974.0,673921.0,193825.0,-25567.0,-36836.0
2018-08-06,-648880.0,537048.0,-50297.0,254017.0,80529.0,-574933.0,-270326.0,-55989.0,673045.0,193891.0,-25117.0,-36887.0
2018-08-07,-648942.0,537626.0,-51394.0,253216.0,80505.0,-574764.0,-270287.0,-56023.0,672461.0,193737.0,-24535.0,-36594.0
2018-08-08,-650190.0,541205.0,-52550.0,251871.0,80535.0,-574806.0,-270245.0,-56023.0,672114.0,193743.0,-25715.0,-36096.0
2018-08-09,-650051.0,538967.0,-51123.0,254838.0,80481.0,-574916.0,-270295.0,-55993.0,671085.0,193317.0,-25039.0,-35996.0
2018-08-10,-648533.0,537846.0,-51980.0,254720.0,80247.0,-575203.0,-270326.0,-56113.0,670563.0,193689.0,-24554.0,-35911.0
2018-08-13,-647504.0,536107.0,-51829.0,256182.0,79938.0,-575448.0,-270390.0,-56235.0,669590.0,194519.0,-23996.0,-36339.0
2018-08-14,-648824.0,536020.0,-50911.0,257243.0,80223.0,-575503.0,-270346.0,-56309.0,669104.0,194493.0,-23474.0,-36170.0
2018-08-16,-647041.0,533598.0,-50980.0,257621.0,80368.0,-575647.0,-270346.0,-56488.0,668791.0,194788.0,-22771.0,-36421.0
